trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,16,16.574808502378843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,1,8.25380495082668,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,13,-5.0814490368440435,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,8,7.102575655856583,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,7,-38.20416891302603,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",30,11,30.868582204684316,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,11,17.860825972803617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,10,-7.997480688972024,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",25,3,25.03472008462727,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,8,1.732326347400523,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,11,17.363922747338428,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,0,3.4582007940362454,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,11,26.60421965058351,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,1,-9.01268439947055,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",25,13,6.429359397300564,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",25,0,-4.712602625277042,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",30,5,5.466858270776054,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,16,5.46978710853713,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,15,17.84970040452235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",30,21,14.30045137381111,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,18,8.473180384426387,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,8,28.89805020684865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",25,0,12.027265140997462,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",30,3,-5.298803180838391,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",25,9,16.571369162660606,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,8,-38.859517755761615,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,15,10.50001320791621,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",35,26,10.995366238719892,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,14,11.648357893957007,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,19,7.962716902859666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,9,-19.724986217736415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",30,19,-9.087440433396111,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,4,-44.18955569645806,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 2}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,7,20.063159243431254,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,8,1.3973133580067854,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",30,22,1.9946436776974186,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,3,8.189615278185812,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,7,17.72031895534963,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,10,7.157531766357822,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,7,-20.172790447208726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,12,24.50007962641455,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,1,36.872692598591144,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,14,-1.3064188690241159,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,5,22.500003805968163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,0,-30.583164068816025,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,12,4.380346073824639,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,9,-7.494923300503273,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,10,7.37788361447352,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,10,26.2289340417977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,16,8.791591770457003,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",35,13,36.55372989604875,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,1,9.678510845285837,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,12,13.728125171241334,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,12,12.143602235365362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,6,15.669316728281,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,8,-49.817746914025705,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",35,18,13.890922815286888,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,16,15.154050487377111,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",25,1,21.134060872623863,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",30,10,-25.870739525155507,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",25,7,-1.7010877635000459,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,5,12.056667846189347,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",25,14,0.46649713194690445,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",20,13,14.462311590084841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",35,16,-28.43998260870265,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",20,14,14.037273227775396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,6,-6.403816164110865,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",20,8,-2.414373979369002,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,13,-2.960492982534163,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",30,16,16.63951549289932,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,8,17.114488291905165,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",30,18,-45.965464129814436,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,14,-0.565344171605787,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,19,-0.10032669795629556,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",25,13,1.9451471364820638,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,15,9.68055886115486,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",25,16,-13.148835109873602,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",30,7,30.103157995922363,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,3,35.283286319450674,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",25,5,10.786357013523686,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,0,6.325817191452759,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
895,False,"{'a': 0.002, 'e': 0.167294424149439}",25,18,13.811599353010477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,10,17.625034585566357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",30,16,25.90377344623493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",20,3,-36.0342654809276,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",25,20,8.750152726755111,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,14,11.866906776129557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,14,20.070951321040813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,10,13.195900039029569,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",30,8,-11.829091103636276,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,0,-18.102251460363235,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",25,14,7.2330035412713,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,3,-22.49732720700375,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,3,2.1143649869174688,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",25,2,-54.00358220772577,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,8,1.0978962569378594,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",30,10,-27.04457648149073,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",25,3,22.05336158295655,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,7,13.214989267822066,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",30,16,27.53821659523468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,8,13.739286226144984,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,16,5.954894192873483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,12,7.415768125975654,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,7,16.93954290097121,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",25,16,17.90266482989882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",30,20,17.844441199156844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,8,21.91443347824554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,13,16.589669012728386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",25,4,15.722513970292653,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",25,5,23.298229212122443,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,9,-0.7622089191185442,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",20,13,13.838323625898932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",30,12,-4.897710694336102,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,10,20.339983199278997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,1,4.820759163343883,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,14,9.610374773450488,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,11,-24.21203330685085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,7,20.780108143715285,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",30,16,29.019634777067406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,10,4.701250616639285,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,10,12.68895717598839,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,0,20.2067849613325,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,12,-7.610697682474339,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",35,20,8.56957752719468,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",30,4,19.87122369535806,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",25,11,29.76406269422857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,0,29.860408024343304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",30,8,2.4374249734771505,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",25,10,-34.710357670787516,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",20,12,18.48792673611129,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,10,-36.85252340476925,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",20,3,-12.522285248130691,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",30,18,24.977709462958103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",30,1,50.27839838162571,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,13,14.020005374312852,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,16,6.894659159300153,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",25,1,37.57989031092259,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,6,5.132580990914454,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",30,15,31.709384913055032,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",35,27,15.151899456877867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",25,14,0.30487057330687195,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,0,-18.855444094159168,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,13,23.269003856957845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,0,-18.490176989318076,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",20,11,2.7224681509659048,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",25,2,-58.056848763128805,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,0,-6.069182199030702,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",20,10,5.578484767582728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",25,17,17.40204522608861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,6,23.765750993619694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",25,3,21.933418555931762,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,14,11.38661669918626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",20,10,21.02350394020278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",30,21,15.140166829309853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",30,22,16.279140534079104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",20,10,0.2440154232809979,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,4,21.312822109454427,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",20,15,8.722702624577764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,3,29.43722273988295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",25,18,13.370787408624617,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",30,12,25.83673315495414,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",30,8,35.48056515579142,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,14,13.486140205820721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,16,4.786649936194998,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,10,20.473465691550786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",20,9,7.398351468462651,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",30,12,26.641100000634058,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",30,20,18.506268492540457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",20,14,9.71802975559549,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",25,15,4.731211175700304,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,7,-0.6799594833009817,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",30,9,17.465307192093874,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",35,23,13.14859161130261,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",20,2,29.067873401539305,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",25,12,16.602550237385326,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,5,25.443107158822407,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",30,9,24.731872178915104,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",20,7,20.710278864002937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",25,18,11.860580337739595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",20,8,20.420737302314638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",30,12,19.490591750018396,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",20,3,25.7379498376989,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",20,8,27.139665192700047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",25,5,12.814204295464101,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",20,4,25.596131441635073,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
